Merge_Col	CCd_1_readcounts.tab	CCd_2_readcounts.tab	CCd_3_readcounts.tab	CCd_4_readcounts.tab	CCd_5_readcounts.tab	CCd_6_readcounts.tab	CCd_7_readcounts.tab	CCd_8_readcounts.tab	CCt_1_readcounts.tab	CCt_2_readcounts.tab	CCt_3_readcounts.tab	CCt_4_readcounts.tab	CCt_5_readcounts.tab	CCt_6_readcounts.tab	CCt_7_readcounts.tab	CCt_8_readcounts.tab	DD_1_readcounts.tab	DD_2_readcounts.tab	DD_3_readcounts.tab	DD_4_readcounts.tab	DD_5_readcounts.tab	DSC_1_readcounts.tab	DSC_2_readcounts.tab	DSC_3_readcounts.tab	DSC_4_readcounts.tab	ECd_1_readcounts.tab	ECd_2_readcounts.tab	ECd_3_readcounts.tab	ECd_4_readcounts.tab	ECd_5_readcounts.tab	ECd_6_readcounts.tab	ECd_7_readcounts.tab	ECd_8_readcounts.tab	ECt_1_readcounts.tab	ECt_2_readcounts.tab	ECt_3_readcounts.tab	ECt_4_readcounts.tab	ECt_5_readcounts.tab	ECt_6_readcounts.tab	ECt_7_readcounts.tab	ECt_8_readcounts.tab	TT_1_readcounts.tab	TT_2_readcounts.tab	TT_3_readcounts.tab	TT_4_readcounts.tab	TT_5_readcounts.tab
AT1G20180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20190	1	0	0	0	1	0	0	18	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20200	198	173	343	572	418	260	278	391	1042	360	508	796	568	412	728	505	125	124	64	129	221	0	0	0	0	0	11	0	285	79	208	103	749	45	362	66	377	36	106	172	384	391	878	111	43	167
AT1G20210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20220	113	47	98	298	154	61	40	17	367	100	279	309	619	361	416	297	173	220	149	0	138	0	0	0	0	0	0	0	133	101	157	0	786	87	199	178	52	116	16	0	111	41	0	25	29	204
AT1G20225	322	1223	817	881	693	486	283	644	2593	1239	556	742	933	1268	347	965	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20230	0	2	0	5	166	14	0	0	5	3	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20240	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
AT1G20250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20260	205	1005	262	648	626	193	537	238	553	366	177	567	629	723	186	928	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20270	95	268	119	614	124	34	200	16	198	124	81	141	0	529	275	79	2	25	0	1	16	1	0	0	36	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	39	0	0	0	2	0
AT1G20280	0	5	0	2	0	0	7	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20290	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20300	5	357	0	132	0	73	90	7	203	25	19	63	114	145	380	24	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	7	0	0	15	25	0
AT1G20310	296	765	367	97	0	345	489	266	549	245	0	0	876	1062	902	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20320	12	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	23	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20330	217	1564	481	620	154	570	688	306	2425	503	598	331	1485	890	1585	1174	111	114	39	102	43	114	63	34	91	1	155	44	0	162	97	101	714	32	24	119	113	0	0	9	37	105	189	269	8	1
AT1G20340	1900	2639	2776	3529	2616	1298	1886	1884	2667	2423	2239	1022	4855	2134	10	3142	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20350	414	1150	556	1234	353	562	879	508	1162	549	306	565	1286	621	168	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20370	20	57	154	377	190	71	337	101	371	188	43	326	438	122	0	325	241	83	2	76	19	0	3	1	0	43	29	190	194	0	260	0	0	74	166	122	125	54	152	96	219	2	142	14	151	170
AT1G20375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20380	11	1	30	0	0	0	87	30	1	0	128	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	53	0	0	0	0	0	0	2	0
AT1G20400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT1G20405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20410	9	0	0	65	39	5	0	0	93	0	55	69	207	7	1	31	0	0	85	66	0	0	0	0	0	36	0	0	0	0	0	0	8	0	0	0	0	6	17	1	0	0	0	0	1	62
AT1G20420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20430	20	9	9	191	262	19	75	10	251	2	1	121	10	124	140	129	0	3	0	2	7	0	0	0	0	0	0	253	0	1	0	0	0	2	6	0	0	9	18	106	14	31	0	0	0	0
AT1G20440	1	0	0	3	0	57	0	129	104	180	0	0	0	0	36	0	51	41	198	450	53	0	0	0	0	207	152	54	4	1437	6	0	84	12	195	424	192	11	24	208	164	239	117	5	4	34
AT1G20450	0	0	139	76	1	93	56	147	21	1152	1	0	269	32	17	6	1864	1439	983	1985	1141	0	0	0	0	5078	815	2776	3516	1520	753	2076	1619	557	2717	1531	1925	1033	1076	575	896	199	877	723	477	1546
AT1G20460	1	58	174	1	1	0	0	23	2	104	0	0	0	242	229	51	2	0	106	0	2	0	19	1	18	0	0	0	0	0	0	0	0	0	0	0	74	0	1	0	0	0	3	0	5	0
AT1G20470	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20480	32	265	129	225	126	7	58	7	240	47	0	7	115	39	2	157	0	0	0	2	0	0	0	0	0	0	0	3	14	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT1G20490	0	0	0	0	0	0	0	0	0	50	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20510	95	451	35	223	186	259	4	104	45	126	0	106	111	176	350	20	0	45	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	51	3	20	0	0	0	0	30	0
AT1G20515	11	14	0	87	0	46	56	55	97	53	0	10	0	0	1	1	0	0	1	110	2	0	0	0	0	0	1	0	0	105	151	50	0	21	0	31	0	37	63	0	9	34	7	9	11	0
AT1G20520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20530	7	61	0	166	1	18	163	3	210	12	49	127	21	67	157	93	45	0	0	2	0	0	1	2	0	1	0	260	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT1G20540	63	392	215	419	253	64	76	23	346	203	159	186	0	191	282	266	0	0	14	5	0	0	0	17	8	0	3	0	0	116	158	0	0	8	141	71	0	26	0	6	0	0	0	0	0	0
AT1G20550	5	0	0	6	116	2	7	3	0	0	26	0	78	2	300	1	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20560	10	80	1	10	0	6	2	22	228	0	17	82	245	0	62	0	0	0	1	26	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	9	0	0	0	0
AT1G20570	1	0	0	0	94	0	0	5	0	0	0	0	0	101	0	14	96	0	0	0	0	11	5	0	0	1	0	78	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
AT1G20575	99	320	177	560	447	248	299	309	1772	227	418	124	422	426	477	629	151	136	41	200	28	297	65	110	140	41	9	206	17	19	54	151	750	100	82	558	85	37	6	139	100	31	280	86	82	92
AT1G20580	211	930	375	829	256	193	734	419	1731	309	222	883	569	632	949	1124	124	97	500	345	195	3	5	13	14	289	2	252	434	382	2	48	0	121	0	50	246	68	126	1	232	408	131	170	4	21
AT1G20590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20600	0	0	0	0	0	0	0	0	1	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20610	29	686	533	69	27	84	159	218	77	44	16	6	720	175	283	81	68	2	0	0	0	0	3	0	15	0	0	0	0	0	0	0	75	0	0	0	0	46	0	6	0	1	0	4	0	0
AT1G20620	229	661	387	1274	1	68	1	7	16	8	41	0	304	269	5	24	1	0	0	4	0	0	0	0	0	0	0	1	0	0	0	1	0	6	0	0	0	0	0	1	0	0	0	0	3	0
AT1G20630	1260	5862	4050	4213	1817	3966	3952	1968	4862	3422	2643	3161	7022	2132	997	5344	322	8	20	135	54	198	71	27	37	272	5	269	113	36	191	0	3	8	203	42	182	1	1	31	16	50	75	0	85	125
AT1G20640	120	83	0	86	1	33	218	30	14	1	0	30	53	482	0	106	0	0	0	0	0	0	0	5	12	5	1	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	1
AT1G20650	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26
AT1G20670	14	310	92	100	1	107	82	25	89	139	68	149	238	63	353	122	4	0	0	0	31	0	0	0	0	115	54	0	0	124	448	1	0	6	0	0	59	0	0	22	0	0	115	18	11	0
AT1G20680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20691	0	0	0	66	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20693	192	240	0	364	644	509	876	382	1986	447	253	422	616	532	499	1495	27	152	4	64	1	0	0	0	0	142	0	186	0	49	5	0	0	30	3	135	58	0	123	44	9	0	0	27	21	0
AT1G20696	223	915	233	1077	779	247	550	324	1632	85	142	879	289	757	731	1059	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
AT1G20700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20710	0	0	6	0	23	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20720	0	2	1	0	0	0	56	0	27	0	0	52	0	11	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20730	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20735	0	0	0	0	0	0	0	0	0	81	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20750	1	0	0	2	0	0	33	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20760	41	369	67	186	379	132	62	67	135	169	72	229	310	97	246	155	0	0	26	1	71	0	15	2	18	12	39	1	0	1	210	4	87	90	75	0	35	40	25	1	87	54	115	43	33	32
AT1G20770	75	284	218	374	232	139	129	236	384	183	219	409	9	104	288	294	0	103	13	97	0	0	13	1	80	0	28	0	316	115	55	0	0	5	72	0	114	93	104	0	7	0	0	172	27	0
AT1G20780	0	0	0	0	0	0	0	0	1	66	0	4	0	0	0	0	0	68	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	52	0	53	0	0	27	0
AT1G20790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20795	70	606	122	82	221	229	102	204	290	92	79	330	466	390	429	405	0	13	0	188	19	16	2	4	7	0	1	0	0	1	0	1	0	20	0	119	0	0	15	0	4	0	16	0	0	0
AT1G20800	10	192	55	94	144	73	1	36	33	116	1	0	0	340	58	25	39	2	0	13	0	0	0	0	0	0	0	0	0	79	0	0	0	0	3	0	0	1	0	48	0	0	41	0	59	0
AT1G20803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	3	0	0	0	0	0	0	0	3	0	0	17	2	4	0	38	3	0
AT1G20810	36	192	20	2	2	35	20	29	7	55	114	80	102	219	0	39	48	0	43	0	68	0	0	0	0	10	0	70	0	0	0	0	0	0	0	1	25	49	0	0	3	0	1	0	0	0
AT1G20816	51	278	35	395	191	7	8	41	170	56	1	261	271	142	136	177	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20823	0	0	0	150	0	62	1	1	11	0	0	0	0	119	1	0	58	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	96	0	0	0	40	0	0	0	0	0
AT1G20830	102	121	0	148	77	300	9	22	417	39	84	519	669	125	0	54	65	23	25	2	1	0	0	0	0	0	1	0	0	0	44	0	0	0	21	0	45	87	0	11	9	115	0	35	0	0
AT1G20840	1	223	67	453	145	49	48	4	115	72	82	33	0	0	1	198	0	0	24	1	0	0	0	0	0	35	29	1	0	0	0	1	0	0	0	0	2	0	0	0	5	1	0	20	0	0
AT1G20850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20860	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20880	19	5	0	0	0	1	35	8	0	1	0	0	11	97	118	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20890	24	641	38	73	117	70	17	115	751	154	179	348	378	114	285	165	1	118	0	0	3	0	0	0	0	0	18	0	0	268	1	43	0	49	0	0	0	0	21	0	0	0	1	0	10	0
AT1G20900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	0	77	0	0	46	0	1	38
AT1G20920	196	950	505	621	939	139	103	138	1109	320	21	578	598	256	917	447	1	1	0	54	0	0	0	35	6	1	9	48	21	124	96	7	3	2	98	0	143	144	0	8	53	4	35	40	23	5
AT1G20923	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20930	193	727	722	1734	110	184	361	314	1664	218	389	356	958	795	435	284	69	70	0	8	0	0	0	0	0	0	1	1	0	0	150	0	0	0	0	0	0	97	0	32	0	0	0	0	70	0
AT1G20940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G20950	92	287	668	984	532	261	235	353	674	87	219	553	208	545	103	277	124	29	9	3	41	0	0	0	0	71	1	238	115	1	0	0	2	41	0	1	2	28	0	1	25	0	125	59	10	12
AT1G20960	97	478	178	642	939	162	275	165	774	224	108	566	885	756	47	832	46	40	31	136	161	101	4	1	39	0	9	8	118	123	55	47	408	137	69	18	151	165	4	0	144	192	14	101	34	199
AT1G20970	70	257	117	422	1091	140	268	146	405	71	96	214	298	448	913	580	0	0	0	2	21	0	0	0	0	120	3	1	0	0	1	0	2	0	0	22	0	0	0	48	20	19	0	19	0	37
AT1G20980	30	311	83	163	175	166	65	18	323	55	13	90	696	300	132	73	1	121	0	1	144	0	0	0	0	0	3	0	0	0	0	3	0	10	48	3	0	57	65	43	25	6	0	31	6	0
AT1G20990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21000	9	182	0	84	73	38	7	96	59	48	21	52	0	78	78	55	285	181	1	0	1	0	0	0	0	37	0	68	0	0	0	0	54	13	0	0	3	140	0	131	549	0	480	123	23	11
AT1G21010	55	83	72	153	192	128	460	313	285	215	60	812	36	232	111	109	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
AT1G21050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21060	0	5	74	213	0	4	131	47	0	24	2	117	0	229	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21065	181	750	6	644	448	17	139	536	776	413	403	158	601	468	220	601	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21070	22	278	109	40	1	167	55	93	616	236	111	127	97	148	129	395	0	0	0	0	0	113	126	113	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT1G21080	97	298	174	181	141	236	468	36	301	469	47	0	306	522	175	46	311	167	199	166	251	0	0	1	0	120	141	216	356	503	258	124	8	63	369	209	427	109	373	214	274	78	110	17	191	84
AT1G21090	1	0	0	0	0	0	0	0	0	0	0	33	1	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0
AT1G21100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21150	0	121	0	0	0	0	0	0	7	0	0	0	6	10	0	151	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
AT1G21160	9	5	162	137	9	20	101	13	277	59	22	92	27	83	1226	75	6	2	4	0	36	0	0	0	5	0	18	88	0	0	0	21	0	2	0	0	15	172	8	3	1	32	99	18	46	5
AT1G21170	1	199	2	92	0	30	51	0	324	67	79	138	5	93	81	61	0	0	0	2	0	38	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	49	44	41	37
AT1G21190	157	660	154	523	370	241	490	211	1012	323	85	399	43	355	558	502	282	130	5	122	324	0	0	0	0	164	4	85	94	1	246	2	178	43	79	100	1	67	0	63	137	186	256	120	71	0
AT1G21200	44	224	34	0	246	18	214	12	21	0	1	29	345	395	781	3	0	38	0	0	95	0	0	0	0	16	1	1	0	203	130	0	0	1	0	1	0	84	0	0	0	0	0	0	0	4
AT1G21202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21210	6	1	4	2	3	2	0	0	0	5	0	6	5	0	2	9	2	1	11	0	6	0	0	0	2	51	1	9	0	0	0	26	1	1	2	0	0	1	47	5	2	19	0	5	2	3
AT1G21230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21270	0	0	0	0	24	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21340	0	0	0	0	0	24	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21350	0	0	0	58	1	0	54	11	20	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	140	0	0	0	0	0	0	3	41	0
AT1G21360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G21370	65	300	187	108	20	51	233	65	66	63	74	169	93	1	11	138	3	20	0	0	0	29	5	0	5	0	6	0	0	1	59	0	0	0	0	49	1	105	0	19	0	0	5	8	0	44
AT1G21380	1	331	2	0	16	3	0	20	15	58	48	160	0	69	13	90	1	0	15	7	3	7	3	0	0	0	5	0	0	0	0	0	5	1	0	48	0	0	0	1	1	145	4	34	3	0
